Year,State,Constituency_No,Constituency_Name,Constituency_Type,Winner_Candidate,Winner_Party,Winner_Votes,Winner_Percentage,Runner_up_Candidate,Runner_up_Party,Runner_up_Votes,Runner_up_Percentage,Margin_Votes
2024,Jharkhand,13,Palamau,SC,Vishnu Dayal Ram,BJP,770362,55.39,Mamata Bhuiyan,RJD,481555,34.63,288807
2024,Jharkhand,14,Hazaribagh,GEN,Manish Jaiswal,BJP,654613,51.76,Jai Prakash Bhai Patel,INC,377927,29.88,276686
2024,Karnataka,1,Chikkodi,GEN,Priyanka Jarkiholi,INC,713461,51.21,Annasaheb Shankar Jolle,BJP,622627,44.69,90834
2024,Karnataka,2,Belgaum,GEN,Jagadish Shettar,BJP,762029,55.06,Mrinal Hebbalkar,INC,583592,42.17,178437
2024,Karnataka,3,Bagalkot,GEN,Gaddigoudar Parvatagouda Chandanagouda,BJP,671039,50.93,Samyukta Shivanand Patil,INC,602640,45.74,68399
2024,Karnataka,4,Bijapur,SC,Ramesh Jigajinagi,BJP,672781,51.91,Raju Alagur,INC,595552,45.95,77229
2024,Karnataka,5,Gulbarga,SC,Radhakrishna Doddamani,INC,652321,49.78,Umesh. G. Jadhav,BJP,625116,47.7,27205
2024,Karnataka,6,Raichur,ST,G. Kumar Naik,INC,670966,51.63,Raja Amareshwara Naik,BJP,591185,45.49,79781
2024,Karnataka,7,Bidar,GEN,Sagar Eshwar Khandre,INC,666317,53.63,Bhagwant Khuba,BJP,537442,43.26,128875
2024,Karnataka,8,Koppal,GEN,K. Rajashekhar Basavaraj Hitnal,INC,663511,49.93,Basavaraj K. Sharanappa,BJP,617154,46.44,46357
2024,Karnataka,9,Bellary,ST,E. Tukaram,INC,730845,52.58,B. Sreeramulu,BJP,631853,45.46,98992
2024,Karnataka,10,Haveri,GEN,Basavaraj Bommai,BJP,705538,50.55,Anandswamy Gaddadevarmath,INC,662025,47.43,43513
2024,Karnataka,11,Dharwad,GEN,Prahlad Joshi,BJP,716231,52.41,Vinod Asooti,INC,618907,45.29,97324
2024,Karnataka,12,Uttara Kannada,GEN,Vishweshwar Hegde Kageri,BJP,782495,61.97,Anjali Nimbalkar,INC,445067,35.25,337428
2024,Karnataka,13,Davanagere,GEN,Prabha Mallikarjun,INC,633059,47.95,Gayithri Siddeshwara,BJP,606965,45.97,26094
2024,Karnataka,14,Shimoga,GEN,B. Y. Raghavendra,BJP,778721,56.54,Geetha Shivarajkumar,INC,535006,38.85,243715
2024,Karnataka,15,Udupi Chikmagalur,GEN,Kota Srinivas Poojary,BJP,732234,59.56,K. Jayaprakash Hegde,INC,473059,38.48,259175
2024,Karnataka,16,Hassan,GEN,Shreyas M. Patel,INC,672988,49.67,Prajwal Revanna,JD(S),630339,46.52,42649
2024,Karnataka,17,Dakshina Kannada,GEN,Brijesh Chowta,BJP,764132,53.97,Padmaraj R. Poojary,INC,614924,43.43,149208
2024,Karnataka,18,Chitradurga,SC,Govind Makthappa Karjol,BJP,684890,50.11,B. N. Chandrappa,INC,636769,46.58,48121
2024,Karnataka,19,Tumkur,GEN,V. Somanna,BJP,720946,55.31,S. P. Muddahanumegowda,INC,545352,41.84,175594
2024,Karnataka,20,Mandya,GEN,H. D. Kumaraswamy,JD(S),851881,58.34,Venkataramane Gowda,INC,567261,38.85,284620
2024,Karnataka,21,Mysore,GEN,Yaduveer Krishnadatta Chamaraja Wadiyar,BJP,795503,53.59,M. Lakshmana,INC,656241,44.21,139262
2024,Karnataka,22,Chamarajanagar,SC,Sunil Bose,INC,751671,54.87,Balaraj S.,BJP,562965,41.1,188706
2024,Karnataka,23,Bangalore Rural,GEN,C. N. Manjunath,BJP,1079002,56.21,D. K. Suresh,INC,809355,42.16,269647
2024,Karnataka,24,Bangalore North,GEN,Shobha Karandlaje,BJP,986049,56.27,M. V. Rajeev Gowda,INC,726573,41.46,259476
2024,Karnataka,25,Bangalore Central,GEN,P. C. Mohan,BJP,658915,50.05,Mansoor Ali Khan,INC,626208,47.57,32707
2024,Karnataka,26,Bangalore South,GEN,Tejaswi Surya,BJP,750830,60.1,Sowmya Reddy,INC,473747,37.92,277083
2024,Karnataka,27,Chikballapur,GEN,K. Sudhakar,BJP,822619,53.74,M. S. Raksha Ramaiah,INC,659159,43.06,163460
2024,Karnataka,28,Kolar,GEN,M. Mallesh Babu,JD(S),691481,51.02,K. V. Gowtham,INC,620093,45.76,71388
2024,Kerala,1,Kasaragod,GEN,Rajmohan Unnithan,INC,490659,44.1,M. V. Balakrishnan,CPI(M),390010,35.06,100649
2024,Kerala,2,Kannur,GEN,K. Sudhakaran,INC,518524,48.74,M. V. Jayarajan,CPI(M),409542,38.5,108982
2024,Kerala,3,Vatakara,GEN,Shafi Parambil,INC,557528,49.65,K. K. Shailaja,CPI(M),443022,39.45,114506
2024,Kerala,4,Wayanad,GEN,Rahul Gandhi,INC,647445,59.69,Annie Raja,CPI,283023,26.09,364422
2024,Kerala,5,Kozhikode,GEN,M. K. Raghavan,INC,520421,47.74,Elamaram Kareem,CPI(M),374245,34.33,146176
2024,Kerala,6,Malappuram,GEN,E. T. Mohammed Basheer,IUML,644006,59.35,V Vaseef,CPI(M),343888,31.69,300118
2024,Kerala,7,Ponnani,GEN,M. P. Abdussamad Samadani,IUML,562516,54.81,K.S. Hamza,CPI(M),326756,31.84,235760
2024,Kerala,8,Palakkad,GEN,V. K. Sreekandan,INC,421169,40.66,A. Vijayaraghavan,CPI(M),345886,33.39,75283
2024,Kerala,9,Alathur,SC,K. Radhakrishnan,CPI(M),403447,40.66,Ramya Haridas,INC,383336,38.63,20111
2024,Kerala,10,Thrissur,GEN,Suresh Gopi,BJP,412338,37.8,V. S. Sunilkumar,CPI,337652,30.95,74686
2024,Kerala,11,Chalakudy,GEN,Benny Behanan,INC,394171,41.44,C. Raveendranath,CPI(M),330417,34.73,63754
2024,Kerala,12,Ernakulam,GEN,Hibi Eden,INC,482317,52.97,K. J. Shine,CPI(M),231932,25.47,250385
2024,Kerala,13,Idukki,GEN,Dean Kuriakose,INC,432372,51.43,Joice George,CPI(M),298645,35.53,133727
2024,Kerala,14,Kottayam,GEN,K. Francis George,KEC,364631,43.6,Thomas Chazhikadan,KC(M),277365,33.17,87266
2024,Kerala,15,Alappuzha,GEN,K. C. Venugopal,INC,404560,38.21,A. M. Ariff,CPI(M),341047,32.21,63513
2024,Kerala,16,Mavelikkara,SC,Kodikunnil Suresh,INC,369516,41.29,Arun Kumar C. A.,CPI,358648,40.07,10868
2024,Kerala,17,Pathanamthitta,GEN,Anto Antony,INC,367623,39.98,T. M. Thomas Issac,CPI(M),301504,32.79,66119
2024,Kerala,18,Kollam,GEN,N. K. Premachandran,RSP,443628,48.45,M. Mukesh,CPI(M),293326,32.03,150302
2024,Kerala,19,Attingal,GEN,Adoor Prakash,INC,328051,33.29,V. Joy,CPI(M),327367,33.22,684
2024,Kerala,20,Thiruvananthapuram,GEN,Shashi Tharoor,INC,358155,37.19,Rajeev Chandrasekhar,BJP,342078,35.52,16077
2024,Ladakh,1,Ladakh,GEN,Tsering Namgyal,IND,37397,48.15,Mohmad Haneefa,INC,65259,27.59,27862
2024,Lakshadweep,1,Lakshadweep,ST,Muhammed Hamdulla Sayeed,INC,25726,52.29,Mohammed Faizal Padippura,NCP-SP,23079,46.91,2647
2024,Madhya Pradesh,1,Morena,GEN,Shivmangal Singh Tomar,BJP,515477,43.41,Neetu Satyapal Singh Sikarwar,INC,462947,38.99,52530
2024,Madhya Pradesh,2,Bhind,SC,Sandhya Ray,BJP,537065,51.2,Phool Singh Baraiya,INC,472225,45.02,64840
2024,Madhya Pradesh,3,Gwalior,GEN,Bharat Singh Kushwah,BJP,671535,49.99,Praveen Pathak,INC,601325,44.77,70210
2024,Madhya Pradesh,4,Guna,GEN,Jyotiraditya Scindia,BJP,923302,67.21,Yadvendra Rao Deshraj Singh,INC,382373,27.83,540929
2024,Madhya Pradesh,5,Sagar,GEN,Lata Wankhede,BJP,787979,68.49,Chandra Bhushan Singh Bundela,INC,316757,27.53,471222
2024,Madhya Pradesh,6,Tikamgarh,SC,Virendra Kumar Khatik,BJP,715050,65.1,Pankaj Ahirwar,INC,311738,28.38,403312
2024,Madhya Pradesh,7,Damoh,GEN,Rahul Singh Lodhi,BJP,709768,65.18,Tarbar Singh Lodhi,INC,303342,27.86,406426
2024,Madhya Pradesh,8,Khajuraho,GEN,V. D. Sharma,BJP,772774,67.75,Kamlesh Kumar,BSP,231545,20.3,541229
2024,Madhya Pradesh,9,Satna,GEN,Ganesh Singh,BJP,459728,43.41,Siddharth Sukhlal Kushwaha,INC,374779,35.39,84949
2024,Madhya Pradesh,10,Rewa,GEN,Janardan Mishra,BJP,477459,52,Neelam Abhay Mishra,INC,284085,30.94,193374
2024,Madhya Pradesh,11,Sidhi,GEN,Rajesh Mishra,BJP,583559,50.87,Kamleshwar Indrajit Kumar,INC,377143,32.87,206416
2024,Madhya Pradesh,12,Shahdol,ST,Himadri Singh,BJP,711143,61.73,Phunde Lal Singh Marko,INC,313803,27.24,397340
2024,Madhya Pradesh,13,Jabalpur,GEN,Ashish Dubey,BJP,790133,68.2,Dinesh Yadav,INC,303459,26.19,486674
2024,Madhya Pradesh,14,Mandla,ST,Faggan Singh Kulaste,BJP,751375,48.93,Omkar Singh Markam,INC,647529,42.17,103846
2024,Madhya Pradesh,15,Balaghat,GEN,Bharti Pardhi,BJP,712660,51.56,Samrat Ashok Singh Saraswar,INC,538148,38.93,174512
2024,Madhya Pradesh,16,Chhindwara,GEN,Bunty Vivek Sahu,BJP,644738,49.41,Nakul Nath,INC,531120,40.7,113618
2024,Madhya Pradesh,17,Hoshangabad,GEN,Darshan Singh Choudhary,BJP,812147,64.99,Sanjay Sharma,INC,380451,30.44,431696
2024,Madhya Pradesh,18,Vidisha,GEN,Shivraj Singh Chouhan,BJP,1116460,76.7,Pratapbhanu Sharma,INC,295052,20.27,821408
2024,Madhya Pradesh,19,Bhopal,GEN,Alok Sharma,BJP,981109,65.48,Arun Shrivastava,INC,479610,32.01,501499
2024,Madhya Pradesh,20,Rajgarh,GEN,Rodmal Nagar,BJP,758743,53.1,Digvijaya Singh,INC,612654,42.87,146089
2024,Madhya Pradesh,21,Dewas,SC,Mahendra Singh Solanky,BJP,928941,63.23,Rajendra Radhakishan Malviya,INC,503716,34.29,425225
2024,Madhya Pradesh,22,Ujjain,SC,Anil Firojiya,BJP,836104,62.93,Mahesh Parmar,INC,460244,34.64,375860
2024,Madhya Pradesh,23,Mandsaur,GEN,Sudheer Gupta,BJP,945761,65.98,Dilip Singh Gurjar,INC,445106,31.05,500655
2024,Madhya Pradesh,24,Ratlam,ST,Anita Nagarsingh Chouhan,BJP,795863,51.93,Kantilal Bhuria,INC,588631,38.41,207232
2024,Madhya Pradesh,25,Dhar,ST,Savitri Thakur,BJP,794449,55.75,Radheshyam Muvel,INC,575784,40.4,218665
2024,Madhya Pradesh,26,Indore,GEN,Shankar Lalwani,BJP,1226751,78.54,Sanjay Laxman Solanki,BSP,51659,3.31,1175092
2024,Madhya Pradesh,27,Khargone,ST,Gajendra Singh Patel,BJP,819863,52.6,Porlal Batha Kharte,INC,684845,43.93,135018
2024,Madhya Pradesh,28,Khandwa,GEN,Gyaneswar Patil,BJP,862679,57.04,Narendra Patel,INC,592708,39.19,269971
2024,Madhya Pradesh,29,Betul,ST,Durga Das Uikey,BJP,848236,60.76,Ramu Tekam,INC,468475,33.56,379761
2024,Maharashtra,1,Nandurbar,ST,Gowaal Kagada Padavi,INC,745998,53.53,Dr Heena Vijaykumar Gavit,BJP,586878,42.11,159120
2024,Maharashtra,2,Dhule,GEN,Bachhav Shobha Dinesh,INC,583866,47.89,Subhash Bhamre,BJP,580035,47.57,3831
2024,Maharashtra,3,Jalgaon,GEN,Smita Wagh,BJP,674428,57.67,Karan Pawar,Ss(Ubt),422834,36.15,251594
2024,Maharashtra,4,Raver,GEN,Raksha Khadse,BJP,630879,53.84,Shriram Dayaram Patil,NCP-SP,358696,30.61,272183
2024,Maharashtra,5,Buldhana,GEN,Prataprao Ganpatrao Jadhav,SS,349867,31.53,Narendra Khedekar,Ss(Ubt),320388,28.88,29479
2024,Maharashtra,6,Akola,GEN,Anup Dhotre,BJP,457030,38.96,Abhay Kashinath Patil,INC,416404,35.5,40626
2024,Maharashtra,7,Amravati,SC,Balwant Baswant Wankhade,INC,526271,44.84,Navneet Kaur Rana,BJP,506540,43.16,19731
2024,Maharashtra,8,Wardha,GEN,Amar Sharadrao Kale,NCP-SP,533106,48.68,Ramdas Tadas,BJP,451458,41.23,81648
2024,Maharashtra,9,Ramtek,SC,Shyamkumar Barve,INC,613025,48.94,Raju Deonath Parve,SS,536257,42.81,76768
2024,Maharashtra,10,Nagpur,GEN,Nitin Gadkari,BJP,655027,54.08,Vikas Thakre,INC,517424,42.72,137603
2024,Maharashtra,11,Bhandara-Gondiya,GEN,Prashant Yadaorao Padole,INC,587413,47.56,Sunil Baburao Mendhe,BJP,550033,44.53,37380
2024,Maharashtra,12,Gadchiroli-Chimur,ST,Kirsan Namdeo,INC,617792,52.97,Ashok Mahadeorao Nete,BJP,476096,40.82,141696
2024,Maharashtra,13,Chandrapur,GEN,Pratibha Dhanorkar,INC,718410,57.88,Sudhir Mungantiwar,BJP,458004,36.9,260406
2024,Maharashtra,14,Yavatmal-Washim,GEN,Sanjay Uttamrao Deshmukh,Ss(Ubt),594807,48.53,Rajshritai Hemant Patil,SS,500334,40.83,94473
2024,Maharashtra,15,Hingoli,GEN,Nagesh Bapurao Patil Ashtikar,Ss(Ubt),492535,42.49,Baburao Kadam Kohalikar,SS,383933,33.12,108602
2024,Maharashtra,16,Nanded,GEN,Vasantrao Balwantrao Chavan,INC,528894,46.88,Prataprao Govindrao Chikhalikar,BJP,469452,41.61,59442
2024,Maharashtra,17,Parbhani,GEN,Sanjay Jadhav,Ss(Ubt),601343,45.17,Mahadev Jankar,RSPS,467282,35.1,134061
2024,Maharashtra,18,Jalna,GEN,Kalyan Vaijinathrao Kale,INC,607897,44.59,Raosaheb Dadarao Danve,BJP,497939,36.52,109958
2024,Maharashtra,19,Aurangabad,GEN,Sandipanrao Bhumre,SS,476130,36.56,Imtiyaz Jaleel,AIMIM,341480,26.22,134650
2024,Maharashtra,20,Dindori,ST,Bhaskar Murlidhar Bhagare,NCP-SP,577339,46.53,Bharati Pawar,BJP,464140,37.4,113199
2024,Maharashtra,21,Nashik,GEN,Rajabhau Waje,Ss(Ubt),616729,49.85,Hemant Tukaram Godse,SS,454728,36.75,162001
2024,Maharashtra,22,Palghar,ST,Hemant Vishnu Savara,BJP,601244,43.69,Bharti Bharat Kamdi,Ss(Ubt),417938,30.37,183306
2024,Maharashtra,23,Bhiwandi,GEN,Suresh Mhatre,NCP-SP,499464,39.85,Kapil Moreshwar Patil,BJP,433343,34.57,66121
2024,Maharashtra,24,Kalyan,GEN,Shrikant Shinde,SS,589636,56.38,Vaishali Darekar,Ss(Ubt),380492,36.39,209144
2024,Maharashtra,25,Thane,GEN,Naresh Mhaske,SS,734231,56.09,Rajan Vichare,Ss(Ubt),517220,39.51,217011
2024,Maharashtra,26,Mumbai North,GEN,Piyush Goyal,BJP,680146,65.68,Bhushan Patil,INC,322538,31.15,357608
2024,Maharashtra,27,Mumbai North West,GEN,Ravindra Waikar,SS,452644,47.4,Amol Kirtikar,Ss(Ubt),452596,47.395,48
2024,Maharashtra,28,Mumbai North East,GEN,Sanjay Dina Patil,Ss(Ubt),450937,48.67,Mihir Kotecha,BJP,421076,45.45,29861
2024,Maharashtra,29,Mumbai North Central,GEN,Varsha Gaikwad,INC,445545,48.93,Ujjwal Nikam,BJP,429031,47.12,16514
2024,Maharashtra,30,Mumbai South Central,GEN,Anil Desai,Ss(Ubt),395138,49.73,Rahul Ramesh Shewale,SS,341754,43.01,53384
2024,Maharashtra,31,Mumbai South,GEN,Arvind Sawant,Ss(Ubt),395655,51.18,Yamini Jadhav,SS,342982,44.36,52673
2024,Maharashtra,32,Raigad,GEN,Sunil Tatkare,NCP,508352,50.17,Anant Geete,Ss(Ubt),425568,42,82784
2024,Maharashtra,33,Maval,GEN,Shrirang Barne,SS,692832,48.81,Sanjog Bhiku Waghere Patil,Ss(Ubt),596217,42,96615
2024,Maharashtra,34,Pune,GEN,Murlidhar Mohol,BJP,584728,52.94,Ravindra Hemraj Dhangekar,INC,461690,41.8,123038
2024,Maharashtra,35,Baramati,GEN,Supriya Sule,NCP-SP,732312,51.85,Sunetra Pawar,NCP,573979,40.64,158333
2024,Maharashtra,36,Shirur,GEN,Amol Kolhe,NCP-SP,698692,50.83,Shivajirao Adhalarao Patil,NCP,557741,40.58,140951
2024,Maharashtra,37,Ahmednagar,GEN,Nilesh Dnyandev Lanke,NCP-SP,624797,47.14,Sujay Vikhe Patil,BJP,595868,44.95,28929
2024,Maharashtra,38,Shirdi,SC,Bhausaheb Rajaram Wakchaure,Ss(Ubt),476900,45,Sadashiv Lokhande,SS,426371,40.23,50529
2024,Maharashtra,39,Beed,GEN,Bajrang Manohar Sonwane,NCP-SP,683950,44.5,Pankaja Munde,BJP,677397,44.93,6553
2024,Maharashtra,40,Osmanabad,GEN,Omprakash Rajenimbalkar,Ss(Ubt),748752,58.45,Archana Patil,NCP,418906,32.7,329846
2024,Maharashtra,41,Latur,SC,Kalge Shivaji Bandappa,INC,609021,49.15,Sudhakar Tukaram Shrangare,BJP,547140,44.16,61881
2024,Maharashtra,42,Solapur,SC,Praniti Shinde,INC,620225,51.49,Ram Satpute,BJP,546028,45.33,74197
2024,Maharashtra,43,Madha,GEN,Dhairyasheel Patil,NCP-SP,622213,48.86,Ranjit Naik-Nimbalkar,BJP,501376,39.37,120837
2024,Maharashtra,44,Sangli,GEN,Vishal Prakashbapu Patil,IND,571666,48.91,Sanjay Patil,BJP,471613,40.35,100053
2024,Maharashtra,45,Satara,GEN,Shrimant Chhatrapati Udayanraje Pratapsinhmaharaj Bhonsle,BJP,571134,47.67,Shashikant Shinde,NCP-SP,538363,44.94,32771
2024,Maharashtra,46,Ratnagiri-Sindhudurg,GEN,Narayan Rane,BJP,448514,49.07,Vinayak Raut,Ss(Ubt),400656,43.83,47858
2024,Maharashtra,47,Kolhapur,GEN,Chhatrapati Shahuji Maharaj,INC,754522,54.15,Sanjay Mandlik,SS,599558,43.03,154964
2024,Maharashtra,48,Hatkanangle,GEN,Dhairyasheel Sambhajirao Mane,SS,520190,40.14,Satyajeet Patil,Ss(Ubt),506764,39.1,13426
2024,Manipur,1,Inner Manipur,GEN,Angomcha Bimol Akoijam,INC,374017,46.93,Thounaojam Basanta Kumar Singh,BJP,264216,33.16,109801
2024,Manipur,2,Outer Manipur,ST,Alfred Kan-Ngam Arthur,INC,384954,48.32,Kachui Timothy Zimik,NPF,299536,37.6,85418
2024,Meghalaya,1,Shillong,ST,Ricky AJ Syngkon,VPP,571078,55.02,Vincent H. Pala,INC,199168,19.19,371910
2024,Meghalaya,2,Tura,ST,Saleng A. Sangma,INC,383919,56.96,Agatha Sangma,NPP,228678,33.93,155241
2024,Mizoram,1,Mizoram,ST,Richard Vanlalhmangaiha,ZPM,208552,42.45,K. Vanlalvena,MNF,140264,28.55,68288
2024,Nagaland,1,Nagaland,ST,S. Supongmeren Jamir,INC,401951,52.83,Chumben Murry,NDPP,350967,46.13,50984
2024,Odisha,1,Bargarh,GEN,Pradeep Purohit,BJP,716359,54.69,Parinita Mishra,BJD,464692,35.48,251667
2024,Odisha,2,Sundargarh,ST,Jual Oram,BJP,494282,42.77,Dilip Kumar Tirkey,BJD,355474,30.76,138808
2024,Odisha,3,Sambalpur,GEN,Dharmendra Pradhan,BJP,592162,49.48,Pranab Prakash Das,BJD,472326,39.47,119836
2024,Odisha,4,Keonjhar,ST,Ananta Nayak,BJP,573923,45.67,Dhanurjaya Sidu,BJD,476881,37.95,97042
2024,Odisha,5,Mayurbhanj,ST,Naba Charan Majhi,BJP,585971,49.91,Sudam Marndi,BJD,366637,31.23,219334
2024,Odisha,6,Balasore,GEN,Pratap Chandra Sarangi,BJP,563865,45.49,Lekhasri Samantsinghar,BJD,416709,33.62,147156
2024,Odisha,7,Bhadrak,SC,Avimanyu Sethi,BJP,573319,44.19,Manjulata Mandal,BJD,481775,37.13,91544
2024,Odisha,8,Jajpur,SC,Rabindra Narayan Behera,BJP,534239,46.01,Sarmistha Sethi,BJD,532652,45.87,1587
2024,Odisha,9,Dhenkanal,GEN,Rudra Narayan Pany,BJP,598721,50.24,Abinash Samal,BJD,522154,43.82,76567
2024,Odisha,10,Bolangir,GEN,Sangeeta Kumari Singh Deo,BJP,617744,44.12,Surendra Singh Bhoi,BJD,485080,34.64,132664
2024,Odisha,11,Kalahandi,GEN,Malvika Devi,BJP,544303,40.79,Lambodar Nial,BJD,410490,30.77,133813
2024,Odisha,12,Nabarangpur,ST,Balabhadra Majhi,BJP,481396,38.74,Pradeep Kumar Majhi,BJD,393860,31.7,87536
2024,Odisha,13,Kandhamal,GEN,Sukanta Kumar Panigrahi,BJP,416415,41.8,Achyutananda Samanta,BJD,395044,39.66,21371
2024,Odisha,14,Cuttack,GEN,Bhartruhari Mahtab,BJP,531601,47.43,Santrupt Misra,BJD,474524,42.34,57077
2024,Odisha,15,Kendrapara,GEN,Baijayant Panda,BJP,615705,48.21,Anshuman Mohanty,BJD,549169,43,66536
2024,Odisha,16,Jagatsinghpur,SC,Bibhu Prasad Tarai,BJP,589093,45.8,Rajashree Mallick,BJD,548397,42.63,40696
2024,Odisha,17,Puri,GEN,Sambit Patra,BJP,629330,52.58,Arup Patnaik,BJD,524621,43.83,104709
2024,Odisha,18,Bhubaneswar,GEN,Aparajita Sarangi,BJP,512519,47.36,Manmath Kumar Routray,BJD,477367,44.11,35152
2024,Odisha,19,Aska,GEN,Anita Subhadarshini,BJP,494226,48.55,Ranjita Sahu,BJD,394252,38.73,99974
2024,Odisha,20,Berhampur,GEN,Pradeep Kumar Panigrahy,BJP,513102,49.2,Bhrugu Baxipatra,BJD,347626,33.33,165476
2024,Odisha,21,Koraput,ST,Saptagiri Sankar Ulaka,INC,471393,41.03,Kausalya Hikaka,BJD,323649,28.17,147744
2024,Puducherry,1,Puducherry,GEN,V. Vaithilingam,INC,426005,52.73,A. Namassivayam,BJP,289489,35.83,136516
2024,Punjab,1,Gurdaspur,GEN,Sukhjinder Singh Randhawa,INC,364043,33.78,Dinesh Singh,BJP,281182,26.09,82861
2024,Punjab,2,Amritsar,GEN,Gurjeet Singh Aujla,INC,255181,28.18,Kuldeep Singh Dhaliwal,AAP,214880,23.73,40301
2024,Punjab,3,Khadoor Sahib,GEN,Amritpal Singh,IND,404430,38.62,Kulbir Singh Zira,INC,207310,19.8,197120
2024,Punjab,4,Jalandhar,SC,Charanjit Singh Channi,INC,390053,39.43,Sushil Kumar Rinku,BJP,214060,21.64,175993
2024,Punjab,5,Hoshiarpur,SC,Raj Kumar Chabbewal,AAP,303859,32.04,Yamini Gomar,INC,259748,27.39,44111
2024,Punjab,6,Anandpur Sahib,GEN,Malvinder Singh Kang,AAP,313217,29.08,Vijay Inder Singla,INC,302371,28.07,10846
2024,Punjab,7,Ludhiana,GEN,Amrinder Singh Raja Warring,INC,322224,30.42,Ravneet Singh Bittu,BJP,301282,28.45,20942
2024,Punjab,8,Fatehgarh Sahib,SC,Amar Singh,INC,332591,34.14,Gurpreet Singh GP,AAP,298389,30.63,34202
2024,Punjab,9,Faridkot,SC,Sarabjeet Singh Khalsa,IND,298062,29.38,Karamjit Anmol,AAP,228009,22.48,70053
2024,Punjab,10,Ferozpur,GEN,Sher Singh Ghubaya,INC,266626,23.7,Jagdeep Singh Kaka Brar,AAP,263384,23.41,3242
2024,Punjab,11,Bathinda,GEN,Harsimrat Kaur Badal,SAD,376558,32.71,Gurmeet Singh Khuddian,AAP,326902,28.4,49656
2024,Punjab,12,Sangrur,GEN,Gurmeet Singh Meet Hayer,AAP,364085,36.06,Sukhpal Singh Khaira,INC,191525,18.97,172560
2024,Punjab,13,Patiala,GEN,Dharamvira Gandhi,INC,305616,26.54,Balbir Singh,AAP,290785,25.25,14831
2024,Rajasthan,1,Ganganagar,SC,Kuldeep Indora,INC,726492,51.4,Priyanka Balan Meghwal,BJP,638339,45.16,88153
2024,Rajasthan,2,Bikaner,SC,Arjun Ram Meghwal,BJP,566737,50.68,Govind Ram Meghwal,INC,511026,45.67,55711
2024,Rajasthan,3,Churu,GEN,Rahul Kaswan,INC,728211,51.12,Devendra Jhajharia,BJP,655474,46.01,72737
2024,Rajasthan,4,Jhunjhunu,GEN,Brijendra Singh Ola,INC,553168,49.44,Shubhkaran Choudhary,BJP,534933,47.81,18235
2024,Rajasthan,5,Sikar,GEN,Amra Ram,CPI(M),659300,50.68,Sumedhanand Saraswati,BJP,586404,45.08,72896
2024,Rajasthan,6,Jaipur Rural,GEN,Rao Rajendra Singh,BJP,617877,48.96,Anil Chopra,INC,616262,48.83,1615
2024,Rajasthan,7,Jaipur,GEN,Manju Sharma,BJP,886850,60.61,Pratap Singh Khachariyawas,INC,555083,37.93,331767
2024,Rajasthan,8,Alwar,GEN,Bhupender Yadav,BJP,631992,50.42,Lalit Yadav,INC,583710,46.57,48282
2024,Rajasthan,9,Bharatpur,SC,Sanjana Jatav,INC,579890,51.18,Ramswaroop Koli,BJP,527907,46.59,51983
2024,Rajasthan,10,Karauli-Dholpur,SC,Bhajan Lal Jatav,INC,530011,53.64,Indu Devi,BJP,431066,43.62,98945
2024,Rajasthan,11,Dausa,ST,Murari Lal Meena,INC,646266,60.24,Kanhaiya Lal Meena,BJP,408926,38.12,237340
2024,Rajasthan,12,Tonk-Sawai Madhopur,GEN,Harish Chandra Meena,INC,623763,50.85,Sukhbir Singh Jaunapuria,BJP,558814,45.56,64949
2024,Rajasthan,13,Ajmer,GEN,Bhagirath Choudhary,BJP,747462,62.23,Ramchandra Choudhary,INC,417471,34.76,329991
2024,Rajasthan,14,Nagaur,GEN,Hanuman Beniwal,RLP,596955,48.2,Jyoti Mirdha,BJP,554730,44.79,42225
2024,Rajasthan,15,Pali,GEN,P. P. Chaudhary,BJP,757389,55.94,Sangeeta Beniwal,INC,512038,37.82,245351
2024,Rajasthan,16,Jodhpur,GEN,Gajendra Singh Shekhawat,BJP,730056,52.76,Karan Singh Unchiyarda,INC,614379,44.4,115677
2024,Rajasthan,17,Barmer,GEN,Ummeda Ram Beniwal,INC,704676,41.74,Ravindra Singh Bhati,IND,586500,34.74,118176
2024,Rajasthan,18,Jalore,SC,Lumbaram Choudhary,BJP,796783,54.91,Vaibhav Gehlot,INC,595240,41.02,201543
2024,Rajasthan,19,Udaipur,ST,Manna Lal Rawat,BJP,738286,49.27,Tarachand Meena,INC,476678,31.81,261608
2024,Rajasthan,20,Banswara,ST,Rajkumar Roat,BAP,820831,50.15,Mahendrajeet Singh Malviya,BJP,573777,35.05,247054
2024,Rajasthan,21,Chittorgarh,GEN,Chandra Prakash Joshi,BJP,888202,59.26,Udailal Anjana,INC,498325,33.25,389877
2024,Rajasthan,22,Rajsamand,GEN,Mahima Kumari Mewar,BJP,781203,64.4,Damodar Gurjar,INC,388980,32.06,392223
2024,Rajasthan,23,Bhilwara,GEN,Damodar Agarwal,BJP,807640,61.92,C. P. Joshi,INC,453034,34.73,354606
2024,Rajasthan,24,Kota,GEN,Om Birla,BJP,750496,50.03,Prahlad Gunjal,INC,708522,47.23,41974
2024,Rajasthan,25,Jhalawar-Baran,GEN,Dushyant Singh,BJP,865376,60.88,Urmila Jain,INC,494387,34.78,370989
2024,Sikkim,1,Sikkim,GEN,Indra Hang Subba,SKM,164396,42.71,Bharat Basnett,CAP,83566,21.71,164396
